id_point;lat;lon;nom;equipement;bus;rue;numrue;tourism
4133743508;43.4896303;-1.4757945;;;;;38;
4133743509;43.4890759;-1.4773169;;;;;39;
4133743510;43.4885003;-1.4760628;;;;;4;
4133743511;43.4886881;-1.4758536;;;;;4;
4133743512;43.489759;-1.4763775;;;;;40;
4133743513;43.4897666;-1.4764457;;;;;42;
4133743514;43.489775;-1.476507;;;;;44;
4133743515;43.4897825;-1.4765617;;;;;46;
4133743516;43.4897894;-1.4766116;;;;;48;
4133743517;43.4888114;-1.476119;;;;;5;
4133743518;43.4886066;-1.4764321;;;;;5;
4133743519;43.4896618;-1.4754452;;;;;5;
4133743520;43.4884892;-1.4761509;;;;;5;
4133743521;43.4890266;-1.4759165;;;;;5;
4133743522;43.488486;-1.4762163;;;;;5 bis;
4133743523;43.4888544;-1.4760947;;;;;6;
4133743524;43.4886434;-1.4763098;;;;;6;
4133743525;43.4884822;-1.4763452;;;;;6;
4133743526;43.4887231;-1.4758535;;;;;6;
4133743527;43.4884809;-1.4764686;;;;;6 bis;
4133743528;43.4891459;-1.4763721;;;;;7;
4133743529;43.4888233;-1.4761819;;;;;7;
4133743530;43.4886125;-1.4765151;;;;;7;
4133743531;43.4896629;-1.4756506;;;;;7;
4133743532;43.4884746;-1.4765217;;;;;7;
4133743533;43.4891334;-1.4759058;;;;;7;
4133743534;43.4884717;-1.4765755;;;;;7 bis;
4133743535;43.4889796;-1.4763539;;;;;8;
4133743536;43.4888633;-1.4761382;;;;;8;
4133743537;43.4886418;-1.4763855;;;;;8;
4133743538;43.4884639;-1.476661;;;;;8;
4133743539;43.4887646;-1.475854;;;;;8;
4133743540;43.4894031;-1.4762805;;;;;9;
4133743541;43.4886166;-1.4765607;;;;;9;
4133743542;43.4896611;-1.4757604;;;;;9;
4133743543;43.4884485;-1.4767891;;;;;9;
4133743544;43.4892174;-1.4758913;;;;;9;
4133763108;43.4885734;-1.4781781;;;;;1;
4133763109;43.4897783;-1.4757911;;;;;1;
4133763110;43.4890497;-1.4787922;;;;;10;
4133763111;43.490304;-1.4757108;;;;;10;
4133763112;43.4890798;-1.4788468;;;;;11;
4133763113;43.4913547;-1.4747148;;;;;11;
4133763114;43.4902215;-1.4757685;;;;;11;
4133763115;43.4891142;-1.4789095;;;;;12;
4133763116;43.4903769;-1.475725;;;;;12;
4133763117;43.4891476;-1.47897;;;;;13;
4133763118;43.4914182;-1.4746791;;;;;13;
4133763119;43.4903171;-1.4757799;;;;;13;
4133763120;43.4891715;-1.4790134;;;;;14;
4133763121;43.4904325;-1.4757417;;;;;14;
4133763122;43.4894121;-1.479135;;;;;15;
4133763123;43.4914862;-1.474641;;;;;15;
4133763124;43.4904322;-1.4758046;;;;;15;
4133763125;43.4894692;-1.4791206;;;;;16;
4133763126;43.4904746;-1.475754;;;;;16;
